panel,metric,eval_mode,fold,strategy,budget_factor,is_primary,coverage_upper_bound,target_k,budget,n,disagreement_lambda,worst_source_recall,worst_source_ndcg,worst_source_normalized_utility,minimax_recall_regret,minimax_ndcg_regret,portfolio_size,portfolio_coverage,paired_diff_recall,paired_diff_recall_ci95_low,paired_diff_recall_ci95_high,material_paired_diff_recall,material_paired_diff_recall_ci95_low,material_paired_diff_recall_ci95_high,full_proc_delta_j_recall,full_proc_delta_j_recall_ci95_low,full_proc_delta_j_recall_ci95_high,full_proc_delta_m_recall,full_proc_delta_m_recall_ci95_low,full_proc_delta_m_recall_ci95_high,full_proc_delta_best_recall,full_proc_delta_best_recall_ci95_low,full_proc_delta_best_recall_ci95_high,baseline_strategy,n_test,paired_diff_ndcg,pareto_efficient
P0,F4_KelvinOp,full_panel,,mp_only,1.0,True,False,57.0,57.0,573.0,,0.15789473684210525,0.6688463534956451,0.15789473684210525,0.8421052631578947,0.33115364650435486,57,0.09947643979057591,0.016129032258064516,-0.020161290322580645,0.05040322580645161,0.0,-0.10526315789473684,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,average_percentile,1.0,True,False,57.0,57.0,573.0,,0.45614035087719296,0.9091204057900333,0.45614035087719296,0.543859649122807,0.09087959420996672,57,0.09947643979057591,0.014112903225806451,-0.014112903225806451,0.04032258064516129,0.2982456140350877,0.14285714285714288,0.375,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,borda_count,1.0,True,False,57.0,57.0,573.0,,0.45614035087719296,0.9091204057900333,0.45614035087719296,0.543859649122807,0.09087959420996672,57,0.09947643979057591,0.014112903225806451,-0.014112903225806451,0.04032258064516129,0.2982456140350877,0.14285714285714288,0.375,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,maximin_percentile,1.0,True,False,57.0,57.0,573.0,,0.3508771929824561,0.9030846844953493,0.3508771929824561,0.6491228070175439,0.09691531550465071,57,0.09947643979057591,0.012096774193548387,-0.018145161290322582,0.04233870967741935,0.19298245614035087,0.0632936507936508,0.3035714285714286,0.19298245614035087,0.1016949152542373,0.28577481840193675,0.19298245614035087,0.1016949152542373,0.28577481840193675,0.19298245614035087,0.1016949152542373,0.28577481840193675,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,intersection_first,1.0,True,False,57.0,57.0,573.0,,0.45614035087719296,0.9091204057900333,0.45614035087719296,0.543859649122807,0.09087959420996672,57,0.09947643979057591,0.014112903225806451,-0.014112903225806451,0.04032258064516129,0.2982456140350877,0.14285714285714288,0.375,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,balanced_union,1.0,True,False,57.0,57.0,573.0,,0.5789473684210527,0.8976725896317531,0.5789473684210527,0.42105263157894735,0.10232741036824688,57,0.09947643979057591,0.014112903225806451,-0.008114919354838707,0.038306451612903226,0.4210526315789474,0.22807017543859648,0.4909090909090909,0.4210526315789474,0.29310344827586204,0.4545454545454545,0.4210526315789474,0.29310344827586204,0.4545454545454545,0.4210526315789474,0.29310344827586204,0.4545454545454545,jarvis_only,,,True
P0,F4_KelvinOp,full_panel,,disagreement_abstention,1.0,True,False,57.0,57.0,573.0,0.0,0.45614035087719296,0.9091204057900333,0.45614035087719296,0.543859649122807,0.09087959420996672,57,0.09947643979057591,0.014112903225806451,-0.014112903225806451,0.04032258064516129,0.2982456140350877,0.14285714285714288,0.375,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,0.2982456140350877,0.15094339622641512,0.3684210526315789,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,minimax_oracle,1.0,True,False,57.0,57.0,573.0,,0.5789473684210527,0.8976725896317531,0.5789473684210527,0.42105263157894735,0.10232741036824688,57,0.09947643979057591,0.014112903225806451,-0.008114919354838707,0.038306451612903226,0.4210526315789474,0.22807017543859648,0.4909090909090909,0.4210526315789474,0.35185185185185186,0.47272727272727266,0.4210526315789474,0.35185185185185186,0.47272727272727266,0.4210526315789474,0.35185185185185186,0.47272727272727266,jarvis_only,,,True
P0,F4_KelvinOp,full_panel,,jarvis_only,1.5,False,False,57.0,86.0,573.0,,0.2982456140350877,0.6780524594922809,0.2982456140350877,0.7017543859649122,0.3219475405077191,86,0.15008726003490402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,-0.08620689655172414,0.15524047186932813,0.0,-0.08620689655172414,0.0,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,mp_only,1.5,False,False,57.0,86.0,573.0,,0.24561403508771928,0.7121101091617632,0.24561403508771928,0.7543859649122807,0.2878898908382368,86,0.15008726003490402,0.008064516129032258,-0.03225806451612903,0.04838709677419355,-0.05263157894736842,-0.19642857142857142,0.10719155844155819,-0.05263157894736842,-0.1552404718693285,0.08620689655172414,0.0,0.0,0.0,-0.05263157894736842,-0.1552404718693285,0.0,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,average_percentile,1.5,False,False,57.0,86.0,573.0,,0.5614035087719298,0.9063994517787621,0.5614035087719298,0.4385964912280702,0.09360054822123787,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.2631578947368421,0.10340444184687315,0.37499999999999994,0.2631578947368421,0.14035087719298245,0.3729343220338981,0.3157894736842105,0.16666666666666669,0.40985802107728325,0.2631578947368421,0.13333333333333336,0.35593220338983045,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,borda_count,1.5,False,False,57.0,86.0,573.0,,0.5614035087719298,0.9063994517787621,0.5614035087719298,0.4385964912280702,0.09360054822123787,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.2631578947368421,0.10340444184687315,0.37499999999999994,0.2631578947368421,0.14061814692982455,0.3729343220338981,0.3157894736842105,0.16666666666666669,0.40985802107728325,0.2631578947368421,0.13333333333333336,0.3519538606403008,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,maximin_percentile,1.5,False,False,57.0,86.0,573.0,,0.45614035087719296,0.8993504329932791,0.45614035087719296,0.543859649122807,0.1006495670067209,86,0.15008726003490402,0.010080645161290322,-0.024193548387096774,0.04435483870967742,0.15789473684210525,0.0,0.2631827209533266,0.15789473684210525,0.03702020202020202,0.27118644067796605,0.21052631578947367,0.07142857142857145,0.2982456140350877,0.15789473684210525,0.03508771929824561,0.24561403508771928,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,intersection_first,1.5,False,False,57.0,86.0,573.0,,0.5614035087719298,0.9063994517787621,0.5614035087719298,0.4385964912280702,0.09360054822123787,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.2631578947368421,0.10340444184687315,0.37499999999999994,0.2631578947368421,0.14035087719298245,0.3729343220338981,0.3157894736842105,0.16666666666666669,0.40985802107728325,0.2631578947368421,0.13333333333333336,0.35593220338983045,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,balanced_union,1.5,False,False,57.0,86.0,573.0,,0.8245614035087719,0.8623569822442073,0.8245614035087719,0.17543859649122806,0.13764301775579268,86,0.15008726003490402,0.006048387096774193,-0.02217741935483871,0.034274193548387094,0.5263157894736843,0.31578947368421056,0.6181818181818182,0.5263157894736843,0.4181818181818182,0.6167045454545452,0.5789473684210527,0.45,0.6491228070175439,0.5263157894736843,0.416627358490566,0.6000862068965513,jarvis_only,,,True
P0,F4_KelvinOp,full_panel,,disagreement_abstention,1.5,False,False,57.0,86.0,573.0,0.0,0.5614035087719298,0.9063994517787621,0.5614035087719298,0.4385964912280702,0.09360054822123787,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.2631578947368421,0.10340444184687315,0.37499999999999994,0.2631578947368421,0.14035087719298245,0.3729343220338981,0.3157894736842105,0.16666666666666669,0.40985802107728325,0.2631578947368421,0.13333333333333336,0.35593220338983045,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,minimax_oracle,1.5,False,False,57.0,86.0,573.0,,0.8245614035087719,0.8623569822442073,0.8245614035087719,0.17543859649122806,0.13764301775579268,86,0.15008726003490402,0.006048387096774193,-0.02217741935483871,0.034274193548387094,0.5263157894736843,0.31578947368421056,0.6181818181818182,0.5263157894736843,0.45762711864406785,0.6363636363636365,0.5789473684210527,0.49090909090909096,0.6724137931034483,0.5263157894736843,0.456140350877193,0.6181818181818182,jarvis_only,,,True
P0,F4_KelvinOp,full_panel,,jarvis_only,2.0,False,False,57.0,114.0,573.0,,0.3333333333333333,0.6902776559252017,0.3333333333333333,0.6666666666666667,0.30972234407479826,114,0.19895287958115182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,-0.12962962962962962,0.15791562238930654,0.0,-0.12962962962962962,0.0,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,mp_only,2.0,False,False,57.0,114.0,573.0,,0.3157894736842105,0.7215166926102465,0.3157894736842105,0.6842105263157895,0.27848330738975346,114,0.19895287958115182,0.008064516129032258,-0.038306451612903226,0.056451612903225805,-0.017543859649122806,-0.16666666666666663,0.15789473684210525,-0.017543859649122806,-0.15791562238930665,0.12962962962962962,0.0,0.0,0.0,-0.017543859649122806,-0.15791562238930665,0.0,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,average_percentile,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,borda_count,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.3888888888888889,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35593220338983045,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,maximin_percentile,2.0,False,False,57.0,114.0,573.0,,0.5263157894736842,0.8934049698760769,0.5263157894736842,0.4736842105263158,0.10659503012392313,114,0.19895287958115182,0.008064516129032258,-0.03024193548387097,0.046370967741935484,0.19298245614035087,0.017857142857142905,0.309090909090909,0.19298245614035087,0.051724137931034475,0.2857142857142857,0.21052631578947367,0.05555555555555558,0.3,0.19298245614035087,0.03448275862068967,0.25862068965517243,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,intersection_first,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,balanced_union,2.0,False,True,57.0,114.0,573.0,,1.0,0.8535684005996269,1.0,0.0,0.1464315994003731,114,0.19895287958115182,-0.006048387096774193,-0.04032258064516129,0.028225806451612902,0.6666666666666667,0.4426229508196721,0.7678571428571428,0.6666666666666667,0.5356834975369458,0.7857142857142857,0.6842105263157895,0.543859649122807,0.8181818181818181,0.6666666666666667,0.5178571428571428,0.7666666666666666,jarvis_only,,,True
P0,F4_KelvinOp,full_panel,,disagreement_abstention,2.0,False,False,57.0,114.0,573.0,0.0,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,,False
P0,F4_KelvinOp,full_panel,,minimax_oracle,2.0,False,False,57.0,114.0,573.0,,1.0,0.8535684005996269,1.0,0.0,0.1464315994003731,114,0.19895287958115182,-0.006048387096774193,-0.04032258064516129,0.028225806451612902,0.6666666666666667,0.4426229508196721,0.7678571428571428,0.6666666666666667,0.5356834975369458,0.7857142857142857,0.6842105263157895,0.543859649122807,0.8181818181818181,0.6666666666666667,0.5178571428571428,0.7666666666666666,jarvis_only,,,True
P2,F1_Frobenius,full_panel,,jarvis_only,1.0,True,False,20.0,20.0,207.0,,0.1,0.5946498956983947,0.1,0.9,0.40535010430160534,20,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,mp_only,1.0,True,False,20.0,20.0,207.0,,0.1,0.7140388260025363,0.1,0.9,0.2859611739974637,20,0.0966183574879227,0.0213903743315508,-0.03208556149732621,0.08021390374331551,0.0,-0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,average_percentile,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,borda_count,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,maximin_percentile,1.0,True,False,20.0,20.0,207.0,,0.3,0.8867293965577107,0.3,0.7,0.11327060344228934,20,0.0966183574879227,0.0213903743315508,-0.026737967914438502,0.06951871657754011,0.19999999999999998,0.047619047619047616,0.4291071428571399,0.19999999999999998,0.047619047619047616,0.3333333333333333,0.19999999999999998,0.047619047619047616,0.3333333333333333,0.19999999999999998,0.047619047619047616,0.3333333333333333,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,intersection_first,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,balanced_union,1.0,True,False,20.0,20.0,207.0,,0.45,0.8899696379112094,0.45,0.55,0.11003036208879058,20,0.0966183574879227,0.0213903743315508,-0.016042780748663103,0.058823529411764705,0.35,0.14285714285714285,0.631578947368421,0.35,0.19999999999999998,0.47619047619047616,0.35,0.19999999999999998,0.47619047619047616,0.35,0.19999999999999998,0.47619047619047616,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,disagreement_abstention,1.0,True,False,20.0,20.0,207.0,0.0,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,minimax_oracle,1.0,True,False,20.0,20.0,207.0,,0.55,0.8738012750434753,0.55,0.44999999999999996,0.12619872495652473,20,0.0966183574879227,0.026737967914438502,-0.0106951871657754,0.06417112299465241,0.45000000000000007,0.15,0.6,0.45000000000000007,0.33289473684210524,0.5,0.45000000000000007,0.33289473684210524,0.5,0.45000000000000007,0.33289473684210524,0.5,jarvis_only,,,True
P2,F1_Frobenius,full_panel,,jarvis_only,1.5,False,False,20.0,30.0,207.0,,0.25,0.639766270061595,0.25,0.75,0.36023372993840497,30,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,0.2,0.0,-0.2,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,mp_only,1.5,False,False,20.0,30.0,207.0,,0.15,0.7155225011166796,0.15,0.85,0.2844774988833204,30,0.14492753623188406,0.0213903743315508,-0.0427807486631016,0.09090909090909091,-0.1,-0.24999999999999997,0.19047619047619047,-0.1,-0.2,0.2,0.0,0.0,0.0,-0.1,-0.2,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,average_percentile,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,borda_count,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47368421052631576,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,maximin_percentile,1.5,False,False,20.0,30.0,207.0,,0.4,0.8758063318469067,0.4,0.6,0.1241936681530933,30,0.14492753623188406,0.026737967914438502,-0.026737967914438502,0.0855614973262032,0.15000000000000002,-0.050000000000000044,0.35,0.15000000000000002,-0.04999999999999999,0.4,0.25,0.0,0.38095238095238093,0.15000000000000002,-0.05006578947368425,0.35000000000000003,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,intersection_first,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,balanced_union,1.5,False,False,20.0,30.0,207.0,,0.7,0.8667753926396422,0.7,0.30000000000000004,0.1332246073603578,30,0.14492753623188406,0.026737967914438502,-0.016042780748663103,0.0748663101604278,0.44999999999999996,0.17331521739130437,0.7368421052631579,0.44999999999999996,0.3157894736842105,0.6842105263157895,0.5499999999999999,0.36363636363636365,0.6818181818181819,0.44999999999999996,0.30000000000000004,0.65,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,disagreement_abstention,1.5,False,False,20.0,30.0,207.0,0.0,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,minimax_oracle,1.5,False,False,20.0,30.0,207.0,,0.8,0.8441727060637364,0.8,0.19999999999999996,0.1558272939362636,30,0.14492753623188406,0.016042780748663103,-0.026737967914438502,0.058823529411764705,0.55,0.21052631578947367,0.7000000000000001,0.55,0.42105263157894735,0.7272727272727273,0.65,0.44999999999999996,0.7142857142857143,0.55,0.4,0.7,jarvis_only,,,True
P2,F1_Frobenius,full_panel,,jarvis_only,2.0,False,False,20.0,40.0,207.0,,0.25,0.5717888228309357,0.25,0.75,0.4282111771690643,40,0.1932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,-0.2,0.25,0.0,-0.2,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,mp_only,2.0,False,False,20.0,40.0,207.0,,0.2,0.7377623830227842,0.2,0.8,0.2622376169772158,40,0.1932367149758454,0.0374331550802139,-0.0374331550802139,0.11229946524064172,-0.04999999999999999,-0.21052631578947367,0.25,-0.04999999999999999,-0.25,0.2,0.0,0.0,0.0,-0.04999999999999999,-0.25,0.0,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,average_percentile,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,borda_count,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,maximin_percentile,2.0,False,False,20.0,40.0,207.0,,0.45,0.8622098176119569,0.45,0.55,0.13779018238804308,40,0.1932367149758454,0.0427807486631016,-0.0213903743315508,0.11229946524064172,0.2,-0.047619047619047616,0.47619047619047616,0.2,-0.09999999999999998,0.44999999999999996,0.25,0.047619047619047616,0.4285714285714286,0.2,-0.09999999999999998,0.38095238095238093,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,intersection_first,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,balanced_union,2.0,False,True,20.0,40.0,207.0,,1.0,0.83316651974628,1.0,0.0,0.16683348025372002,40,0.1932367149758454,0.0213903743315508,-0.03208556149732621,0.0748663101604278,0.75,0.38095238095238093,0.9,0.75,0.5,0.9047619047619048,0.8,0.5263157894736843,0.95,0.75,0.4736842105263158,0.8636363636363636,jarvis_only,,,True
P2,F1_Frobenius,full_panel,,disagreement_abstention,2.0,False,False,20.0,40.0,207.0,0.0,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,,False
P2,F1_Frobenius,full_panel,,minimax_oracle,2.0,False,False,20.0,40.0,207.0,,1.0,0.83316651974628,1.0,0.0,0.16683348025372002,40,0.1932367149758454,0.0213903743315508,-0.03208556149732621,0.0748663101604278,0.75,0.38095238095238093,0.9,0.75,0.5,0.9047619047619048,0.8,0.5263157894736843,0.95,0.75,0.4736842105263158,0.8636363636363636,jarvis_only,,,True
P2,F3_Longitudinal,full_panel,,jarvis_only,1.0,True,False,20.0,20.0,207.0,,0.05,0.5967482027098104,0.05,0.95,0.40325179729018956,20,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,mp_only,1.0,True,False,20.0,20.0,207.0,,0.05,0.6249581034067749,0.05,0.95,0.37504189659322507,20,0.0966183574879227,0.0213903743315508,-0.0374331550802139,0.08021390374331551,0.0,-0.10589244851258577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,average_percentile,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,borda_count,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,maximin_percentile,1.0,True,False,20.0,20.0,207.0,,0.25,0.8525004870569088,0.25,0.75,0.14749951294309116,20,0.0966183574879227,0.026737967914438502,-0.026737967914438502,0.08021390374331551,0.2,0.0,0.35000000000000003,0.2,0.04999999999999999,0.3333333333333333,0.2,0.04999999999999999,0.3333333333333333,0.2,0.04999999999999999,0.3333333333333333,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,intersection_first,1.0,True,False,20.0,20.0,207.0,,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
P2,F3_Longitudinal,full_panel,,balanced_union,1.0,True,False,20.0,20.0,207.0,,0.5,0.865382960077743,0.5,0.5,0.13461703992225704,20,0.0966183574879227,0.0213903743315508,-0.016042780748663103,0.058823529411764705,0.45,0.14285714285714285,0.55,0.45,0.23809523809523808,0.5,0.45,0.23809523809523808,0.5,0.45,0.23809523809523808,0.5,jarvis_only,,,True
P2,F3_Longitudinal,full_panel,,disagreement_abstention,1.0,True,False,20.0,20.0,207.0,0.0,0.4,0.8792089554978246,0.4,0.6,0.12079104450217537,20,0.0966183574879227,0.026737967914438502,-0.0213903743315508,0.0748663101604278,0.35000000000000003,0.09523809523809523,0.45,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,0.35000000000000003,0.14999999999999997,0.42857142857142855,jarvis_only,,,False
